rowID	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
337.21602	22275.14566	21248.93294	19661.29586	18647.57693	27017.49824	19384.88753	10367.83695	20566.9141	20151.54093	26070.21527	21062.95337	28430.56764	22522.6018	9670.247883	15516.96332	21948.69379	17975.17767	25640.5755	22323.89802	22917.97079	16251.2402	20135.32509	15869.56881	31562.15375	11841.42601	19565.38478	22073.86577	19432.99367	20318.17453	11352.82294	19034.60238	16431.88238	18431.41024	31568.88595	15224.93184	15714.84329	26961.88862	16437.38655	22952.55167	23286.66975	13424.41417	26057.60626	26512.64226	22858.83092	23126.39223	22312.17069	17663.74275	26727.42292	12525.90398	19538.03501	20660.92271	24529.33645	14063.75504	24355.40147	17321.72444	21245.84308	20395.81976	16446.16947	17955.45907	15101.75428	23164.23919	17020.35645	24898.02673	17630.02197	20297.37393	28141.46706	25034.6473	19344.4679	15758.27342	23948.76799	12097.61203	30223.57909	12671.38634	19644.14434	26541.73801	24428.21334	17373.58399	34931.61857	21413.80454	57888.9582	22539.34568	32203.63805	27324.23827	10259.12927	31989.5891	27991.09242	19153.39428	35611.43862	20252.86777	20977.39928	9189.235569	6115.98338	5891.400235	6067.211606	24396.21857	11151.00951	4841.947692	4900.274847	18897.80496	7865.291412	14749.55078	22764.3284	15265.49527	9290.954543	14788.47106	21769.89903	27088.25011	3870.404879	12576.47874	16158.41099	10694.86004	3929.586966	4999.130057	15244.12504	11823.90787	23057.88221	6024.106139	8405.40756	10425.0512	18069.73996	21032.95706	9639.252109	10299.58334	10319.42417	11951.55842	22579.03807	21845.38247	19050.35244	12410.28317	15400.17753	13649.21827	29321.37013	20473.28013	16048.24346	28885.74302	22587.34576	13855.75597	20322.4706	25100.25599	17829.40696	10256.3176	19707.27013	22529.56329	18807.65577	19140.81053	20599.62797	17702.76721	23671.45335	18656.93018	21229.05434	18200.49057	19115.79768	16282.521	22300.34929	19579.2284	10073.61335	19141.15376	21615.36935	29869.85587	26339.55773	21042.18238	19289.40863	21693.86345	16908.47783	24414.01327	18831.33219	13628.33964	14622.13896	26064.68819	22001.74862
337.86649	99309.00092	18438.30841	102912.2923	31122.49855	104605.3081	121513.4136	80885.06745	98723.98665	44003.9042	92239.00953	95053.39488	71936.17563	68420.89267	74001.74151	109516.867	94909.53415	72327.04964	26382.2014	119565.8811	67167.27454	110906.5946	19388.39899	87389.20505	94060.46517	95555.2501	30272.79419	106806.335	119983.4456	87054.54934	122243.5065	52992.45372	99402.63408	106676.7308	67805.63181	86332.46912	80634.48898	92548.76294	79322.56723	88266.07996	75931.05851	78214.40379	28642.41459	123156.7687	56676.26917	95949.36629	21761.31134	85652.9238	113611.9575	99378.70457	26917.11232	107198.9705	116733.5407	94828.67466	97088.51918	46884.68914	142364.9391	106643.6073	84423.15026	84383.99262	81364.71887	82581.50864	73746.34356	114297.6877	94373.11882	124747.2309	35714.71417	111697.5995	63362.6984	109810.8584	23369.03632	76412.49277	97175.76425	97328.99165	89578.86991	140974.6838	99413.49793	51906.33918	111022.0359	109476.9342	56845.18077	82796.27805	78043.40257	114011.6561	90901.92279	90457.19186	90843.82087	33682.40944	102098.9757	100504.2589	101891.5766	73864.35528	82762.37853	94124.4349	34090.96547	100311.1769	126893.5804	98047.95455	46380.80148	103176.6071	82935.76335	84425.33448	100095.6656	82840.95653	88302.19377	28964.36765	101938.2067	102956.2734	98714.38515	33513.13349	103734.7475	111090.4461	88836.64487	121004.4886	52438.85109	121913.2905	88175.36383	88171.34777	101839.9312	102638.3386	114853.4911	118555.5694	81650.63443	117589.0316	30960.60117	74325.6845	96381.0879	102937.0344	18362.64924	95946.68657	102271.5766	76839.18946	22068.80235	96952.51297	85825.53749	103631.8413	56328.80233	112944.1241	110781.6632	60023.22031	85929.36184	83863.49593	89955.53757	88419.18331	79237.15156	84451.57367	114142.454	51736.96637	108401.0356	20494.28116	75951.46619	100390.062	102882.1775	25327.7535	106677.9701	115992.2	92477.47325	107396.2533	44292.73557	103917.8486	93070.24871	88426.43673	81541.14105	97612.90298	112127.9598	76264.21379	88094.38515	25714.62173	84372.79983	69269.09184	96723.14704
337.95209	48879.46526	64763.86615	67846.30557	55136.71681	49321.68461	67692.37174	19134.67639	71999.95055	22947.84927	35048.40695	45747.45437	51695.73158	46400.89052	50527.52639	33470.48525	50138.24655	52672.71924	11148.71022	68206.67312	42294.71909	46185.46502	62396.99061	61234.22276	65006.8782	14567.95617	53613.09628	48070.85227	68268.74542	19798.70956	73417.76295	30027.74503	41847.38324	51525.24175	38037.85194	54461.86983	61675.32436	37121.87953	30743.25906	46313.73411	54856.64794	51390.47382	21377.20276	67868.38808	36727.98111	48978.11664	61248.8639	64279.04125	67671.28699	16134.83206	53424.58071	49434.38931	62020.93721	21229.2448	66762.71052	28225.25635	51250.71441	46610.29539	51590.84344	56552.66203	61720.92507	42180.96425	28712.22326	49455.70775	54965.42254	68682.86365	22204.69646	66430.06853	39780.32243	48947.51781	56020.99231	56492.92074	56117.36517	14007.45735	43921.95275	69408.06325	69631.3774	24917.79234	45577.89245	46197.55308	45324.27974	48840.59257	52756.20337	39808.09861	29220.28445	48605.64162	56682.71194	22963.39036	58062.17116	52329.31787	48391.21106	60768.29956	67319.51216	9322.870906	52234.17815	47822.48967	69029.81872	27216.47926	30332.29899	48655.17323	53813.38033	32886.59954	47943.92504	50523.35358	60198.00069	20119.5599	48328.44626	49893.47601	61038.25729	44934.8519	47602.82338	61029.33801	20148.21622	81731.92413	27478.99198	46117.76306	44729.99491	52889.42985	50477.22533	60358.518	28121.65716	51368.31339	51412.9533	51022.30126	21104.31223	42694.23823	47808.28692	48803.17861	60734.08457	62740.31675	63883.57655	12662.70822	51136.40601	49079.58922	21646.31408	70517.67421	27418.15056	45705.271	47024.30952	45542.61526	66042.09629	33317.76256	32002.18582	47115.00268	50352.96619	63057.08742	61062.6211	40197.78888	49112.38366	61633.52398	62975.26487	61751.43798	9721.340222	50296.95571	50159.29298	69251.60182	20693.25802	67488.80073	24442.56175	43887.28814	43644.39919	51690.6036	53993.37725	41519.7111	50250.94799	43737.12207	55034.49638	19137.2896	56342.49317	44799.9876	49220.83274
338.0837	49590.9773	84696.01079	82434.24818	125881.8058	49386.03211	45703.44121	75373.4139	47358.61576	64847.85677	30938.12913	44939.36061	50073.28497	47694.98879	65968.92645	39097.69184	47214.94989	78544.81296	94032.715	49281.85725	63889.90279	53863.27976	79734.57994	50488.74641	73038.5916	111615.4642	108810.8827	48700.98954	47465.28819	67174.84504	52078.12573	61221.89247	25379.04119	50685.82996	44583.59362	55574.83482	71734.58367	35281.55344	59955.70412	45902.12199	85236.19174	40011.85944	96851.53426	41854.73729	59886.31072	45500.7378	81405.11105	50846.53328	70354.75355	96183.32075	105430.9246	61277.38213	43203.98938	73696.11213	49736.04537	63376.63161	41148.59053	48663.42364	63358.01546	48086.10092	76421.71846	28410.65476	46083.49242	50345.18216	79388.45047	63488.41789	99041.97371	53865.64029	50983.28443	45106.12226	80100.02556	66645.27267	64911.85293	92475.5414	44326.92203	51902.83602	56791.25105	68579.71705	42774.71571	55595.17842	42348.18396	57054.61337	65204.0387	36818.64832	60523.02594	51827.52282	65333.95382	103367.3642	50811.70837	44340.84178	48714.33183	31755.44148	43023.76264	67210.8972	85622.157	49028.35829	50896.94165	52591.33299	37865.9656	51272.04732	36789.68564	41090.8828	46864.7698	53621.77742	37452.88335	72453.95385	49555.75013	49577.3044	45503.07871	153265.0933	47783.15303	26839.85803	40105.85393	34492.62565	55914.67356	26502.49735	46491.71907	40996.47676	73533.80814	96096.97397	56479.31384	57200.69604	66537.87818	129746.5765	63952.42691	49837.33718	45143.02846	49277.43665	40708.96221	49350.33647	50588.24792	66167.54685	57213.90819	45240.67088	58570.21309	46591.33525	43609.94762	22029.15134	52286.76744	42042.79808	53315.72535	23652.58939	40543.91131	49519.63737	65746.81234	41258.81996	41392.48201	42145.84645	47782.9582	59543.20939	37238.37137	49882.51409	73648.49529	74394.63858	53361.22402	42926.62002	62802.77262	37780.55873	47522.82345	27925.42456	48326.08172	44199.82847	54542.80203	27485.68023	48449.96194	62393.24153	41200.85996	82096.00792	38647.81193	46488.3545	47810.72965
338.27779	14194.80778	20895.53635	30022.89186	9618.997403	17748.14508	17250.55664	8194.928387	26498.65782	11057.28441	37448.09169	16504.9507	9093.65196	19643.30002	22562.64859	58324.27266	18522.31814	26440.2317	16567.29179	39457.87444	10073.47895	13892.42507	18314.2148	21194.29187	39192.74108	17269.64802	16867.41932	17298.47922	22790.88467	7475.062322	20419.35901	13890.91721	36376.35609	17147.52803	15420.2227	15112.32625	15191.37565	55238.57879	7955.473546	17936.12504	24609.83486	60915.84065	16186.31994	38350.08009	9875.733441	15634.06319	9241.716087	20494.51104	20487.56084	7846.017567	9335.15206	13343.92421	21601.22675	14800.73305	29143.28547	20364.60491	31217.51178	17220.46003	12421.59441	18297.38285	10581.68886	51198.6008	11131.42294	15023.49529	23588.25778	36222.29191	6145.289201	38363.40695	12263.36727	15407.44486	6550.656649	25106.15844	13252.12639	15368.79035	18734.60117	17339.69653	23153.62994	7467.429021	31511.5991	16075.85757	26751.23381	11814.01457	17590.88247	38229.00559	7385.586572	16261.18338	43324.6197	19901.8576	29865.80628	16209.7836	16229.00309	30546.5826	24791.57977	10015.03414	10761.42556	16228.98915	23437.3959	8263.451047	12313.85957	16229.00809	11202.88489	8163.774772	16229.00295	17121.12187	43214.31266	18105.82532	16228.99648	17184.64347	12654.03414	8910.745879	14488.82439	10285.19128	17263.43967	13466.53093	13995.11467	22730.33209	17856.70849	12144.56664	13407.45122	12164.83276	18605.84978	15504.996	25380.9667	37638.34109	7226.442641	18534.7828	16330.97317	16697.43924	7206.330362	23653.43784	37712.66799	14936.41944	19153.55076	18064.41257	8969.096291	35542.62938	21065.94701	48337.9024	14017.74614	15178.53734	24142.58642	58107.75604	15895.0921	14969.50943	33264.32398	64735.64367	59673.42374	13295.58142	18620.70569	9303.609436	35576.41998	31129.89393	15190.82969	15285.66954	16088.51829	31439.56214	10256.70066	33787.45724	14805.16716	41893.46192	14417.82962	14745.40827	22472.05024	55564.09402	16177.92455	33991.21621	56115.35354	5794.549109	49903.31068	9207.458541	17657.57007
338.94689	107259.9803	126268.4995	140955.8946	108558.6667	107260.0442	132249.3447	49654.56457	156980.3906	48096.59107	85497.75473	107259.9568	106153.2478	103005.9879	116080.294	77625.65606	107260.0268	93266.9216	42261.93436	135373.0196	90325.18314	107259.9847	115243.6224	132476.2336	115824.9327	27891.63688	100718.9674	107259.9993	122647.9594	36411.67114	146781.5922	56941.24275	79527.12954	107260.0412	89247.52264	116726.122	131686.5971	80639.81826	68931.2051	107259.9319	114220.9135	117522.7924	44027.42632	146228.6096	74052.16067	107260.0452	124565.5045	116984.1568	140860.0944	23352.81792	106357.9808	107260.0041	125078.0865	45992.03695	138518.7189	55427.14936	109079.042	107259.9529	107300.6452	108656.0108	117229.2011	73328.69841	56373.95092	107260.0481	94931.06903	130063.8208	42329.08893	129217.9948	80273.02872	107259.9987	117525.2559	116703.3623	128081.2855	30815.80392	107259.9649	154004.4396	150334.0909	56536.10223	91858.67709	107260.0246	84510.82101	110175.4011	110782.838	85903.12063	65049.72073	107259.9938	116706.5701	38194.65904	120716.8392	107260.0012	107460.9722	115776.8597	137059.6624	25845.41644	111863.1813	107401.5042	135211.5314	47133.66521	67626.75413	105775.2963	114988.3335	70325.31714	108684.2329	106396.3693	121036.6437	36933.60222	106994.404	105490.5977	130412.6336	111944.9618	115477.7643	142156.137	45340.93781	165804.5559	57324.79656	110372.6918	96135.41601	106166.2582	101212.5523	112416.771	69662.13299	112312.0494	112846.9741	107248.8299	38753.69313	89656.56554	107936.1872	110749.1089	135454.5624	148054.8789	151494.8534	27267.04839	112437.4766	104515.5708	44542.92067	146715.9113	58669.30915	109743.3147	108692.0293	95488.71719	135701.151	84601.78573	73699.07676	100109.8403	101730.4404	135531.0313	147391.4401	87081.71685	110566.0361	128803.0788	121340.0186	130921.1994	31435.6255	112311.7292	110312.3633	139868.6797	44348.3153	155603.1183	49223.45546	104597.3515	102554.396	109449.8133	133644.6354	88401.06481	113740.3897	111961.7554	125467.2979	42067.75473	118877.9866	91795.41446	104864.7432
338.97286	28312.80344	35447.59396	25746.73213	35158.36413	31683.10917	25643.75797	27051.20097	27955.44827	33830.44607	17784.30065	31137.96495	30553.79793	19167.67552	20001.34654	19836.52161	28846.91894	28010.46162	30725.43592	14566.0365	31095.54961	33604.72338	34398.97485	23617.83528	14643.88706	29054.16473	29781.55737	34256.17584	25001.53692	33424.91392	26510.80014	26437.52228	21184.43417	29112.51981	27509.23192	34265.29157	28351.08525	14334.38282	30919.46577	29577.4761	24535.28311	19522.36859	31716.47094	13331.97374	34326.57235	33829.70734	34224.91085	26241.00561	25753.62224	32763.05119	32517.49207	29785.9385	11997.16472	32740.64647	24825.45205	35261.28955	24290.0862	27035.83247	38063.00176	35857.19237	26193.10016	10141.00698	31181.1512	31953.7668	26967.19206	22975.26216	31762.09651	25551.92505	25819.62146	36882.70669	35161.2402	17823.16051	15898.37318	32154.29845	30298.51842	27223.38681	16611.95634	33524.47728	20087.51867	33947.36337	19810.73936	33924.97667	23756.2005	12211.38769	26683.80792	28654.17721	22298.43999	38872.29157	12086.10637	28005.9212	33730.92446	26762.83358	24273.66377	35936.90687	29690.4083	25743.13049	24659.60139	34365.00105	37942.14085	32126.60422	35873.86506	33551.55156	33459.30756	29328.45266	18439.17744	22832.47967	30107.02635	30885.00006	22102.89664	27647.20075	30885.00172	19778.22042	28630.88457	19900.75772	35338.17862	25681.86613	30884.99547	33962.00148	34348.29294	24942.94746	31454.4626	30885.00331	23579.68351	15245.93896	28768.41192	31496.90522	30884.99943	30626.08313	35762.25343	24961.38341	19224.41453	23964.44178	24357.88494	29542.70849	34155.96178	18995.07339	35387.48916	22231.10377	33712.97278	22515.13152	29671.65587	18369.37352	31518.67268	29974.60136	24299.38241	20717.86572	10935.04953	26945.58849	32181.1641	33759.71106	21717.80133	19983.12724	33381.14625	22902.77705	28636.98357	20260.13224	28462.07167	14142.1476	27455.92696	19549.07055	31621.68158	35351.1233	25179.67504	23901.7699	31302.17805	16451.52757	22265.56668	36151.43278	20918.43616	31974.63467	30658.26167
338.98131	8558.662701	10176.03434	5009.965853	8358.576234	8725.316709	5455.422061	8366.046554	8312.73056	6338.833405	6677.480243	9168.802129	4263.155649	9025.852124	5814.608507	7279.995771	9682.226875	6848.145341	7192.79989	5934.461626	12780.81539	8613.176457	13058.39052	6037.134836	4859.50378	7589.322078	8958.953499	9671.571736	5462.616534	3344.956946	7637.860198	12330.454	7018.516836	7743.783733	7860.678049	8607.255507	8067.907639	7177.299667	5651.361551	9032.344498	9276.550786	7367.13564	8307.761261	6393.325414	15149.1204	9512.104386	16990.23836	6249.203972	7855.98944	9265.27365	11737.36241	7217.623781	5262.074484	8927.381007	4602.102443	12381.60551	6630.514673	9721.83179	6549.142353	7800.902804	6043.636314	7765.565431	7907.391604	8248.061525	10857.40114	8667.300527	7013.067607	6147.749033	12020.7782	10050.78881	10864.91867	5358.719769	5601.970856	5827.387853	9205.347982	5466.135942	5446.243404	10148.17433	7265.294907	9736.185422	10675.86794	6589.5639	4961.872317	8533.960599	6434.189923	8391.530489	9576.114665	11173.16372	6878.102692	8308.112949	9022.262293	5329.029179	5696.351267	11791.64682	14112.89427	8735.777845	6195.771114	10070.01727	14065.61247	8654.14592	6512.579797	4932.734288	9164.340244	6688.66223	5539.011807	4135.667877	8856.311742	7303.302726	7134.994776	11041.6268	11570.79043	6842.035957	7388.410388	3499.752059	13060.46593	9265.102851	7529.63992	5604.767772	6426.255432	5573.408425	7013.412473	11179.73873	10064.07228	5793.866369	8535.473426	18545.75421	7783.041288	9712.545799	18025.80072	6379.888668	8280.710165	10439.46606	9742.307397	8330.959856	6510.578044	5892.713135	13091.49805	6378.722874	9471.209762	6150.9651	9863.589738	8491.172287	8312.028708	7417.93867	10346.3908	7258.555326	6045.345768	18898.7266	9666.676673	20909.01494	5003.15966	5077.782662	14447.572	13094.58262	9259.964998	6051.84237	9334.592156	7567.529547	9893.346666	6931.874775	7373.796598	3882.503824	6939.628495	8598.428507	9954.637374	12352.48031	9357.593803	9635.001934	6861.468757	12665.86493	9218.427612
338.98541	206979.6907	377236.7173	155767.8576	242319.5226	224312.3212	104718.1335	192313.8986	156305.8149	219408.8707	62014.28107	210502.6614	161421.0942	205490.8314	162356.014	55489.54379	218028.8581	222144.1182	250647.9513	133295.5621	377727.8722	232780.6072	385974.3951	168649.3705	166054.7899	209512.128	248981.8944	229725.5689	111750.1544	173726.3945	162964.5986	290147.5125	73361.49569	210534.7875	148878.5477	246766.0222	187057.0753	59298.4816	192255.2278	193848.185	222572.864	150809.2981	218615.4525	138881.3337	363881.1789	214733.5062	401017.9047	160366.5025	182466.2007	235117.5433	278357.6311	222484.0001	111073.4477	202709.1465	142343.1235	273816.6043	81339.61418	211399.6993	183777.5294	237572.0135	188576.6823	55875.27387	186076.024	235743.8034	237216.423	189078.0688	229121.6983	127858.0577	389421.8738	230204.688	371501.5008	174919.2482	147773.0084	234158.6099	205576.3974	116568.5448	146999.4308	276163.9454	78231.84543	223536.4026	162344.2399	233936.0881	185677.8164	63765.15409	195030.5039	211372.5058	174376.6582	266380.9352	124636.6578	211549.7625	218071.8764	163481.0046	164163.5628	242879.0919	257266.8529	216062.6696	106413.3104	199625.6124	316299.0716	214187.3145	251083.7525	192084.1906	220083.9155	223001.8579	180694.3528	245830.9729	216537.4327	213916.1232	159012.1999	251820.1483	228914.9979	109538.8124	194113.6444	173319.0627	307822.3692	86557.84692	202760.696	183759.8479	210872.9199	176866.2035	193644.9901	220996.7232	266252.8619	140292.5441	242560.7109	429998.7271	219185.1776	223872.6712	390774.7108	168279.7486	151415.884	196678.878	232313.3301	217459.9344	181231.8933	133426.4751	251474.0346	65583.79045	213370.2212	141277.9961	191394.0702	51892.06612	203911.2276	204127.7822	204381.6975	161157.0221	125864.3901	360170.2932	226061.5073	354382.9551	158303.5119	152164.9297	248489.7579	250661.066	215122.2317	107432.3026	180790.9954	136969.1629	244160.8368	63407.98082	212492.3871	165599.12	180584.9808	62408.99007	224352.8179	226548.4349	165622.0753	235137.4702	112628.5875	387913.5785	216857.4936
339.07715	27978.21252	34267.75337	24788.84558	37437.21679	32608.87	15671.24765	22295.74006	36262.90597	26496.07087	9119.994351	34902.14393	23017.67185	24408.57693	18066.29512	23143.93172	42458.06674	21916.11549	26611.36056	13734.33795	30551.47895	35655.59498	31243.88658	26185.74807	19365.39061	12674.25538	29209.01992	37002.35561	11006.68186	22801.60775	18949.40834	24764.51065	19060.18989	31537.39597	26116.2463	28456.0953	21802.64697	15713.34938	16740.60323	36584.81372	22168.25925	24709.52525	18514.08334	11232.94573	31093.89569	40080.07565	34635.72743	11630.28617	23890.14208	11510.83878	24215.25258	28972.16687	15274.13892	20798.14787	20341.26985	35582.0803	16312.78935	35047.6674	22226.38309	22919.24159	17433.70074	19792.95274	23025.34176	32748.8568	20166.66756	20532.05359	25364.88811	10565.16141	28879.11641	40232.66298	37023.67737	15282.05099	20987.83056	19191.7706	29561.82587	13417.34105	15885.40869	31569.82157	14714.96081	29285.10568	23779.65418	28412.67994	17801.10196	21488.4527	19011.93239	30446.21665	17224.86292	24868.86644	13079.67577	42756.44393	34782.96315	28885.62483	34179.34329	20849.73026	30462.34087	34591.93299	24370.38594	40405.94481	75804.87313	34820.0224	43030.1363	15640.75692	30619.50315	42189.54997	26911.62726	37359.18372	36845.93586	29402.69764	19764.46919	15363.16549	44406.91849	33188.98342	49026.24353	45235.63079	36338.08416	27142.10343	36580.46984	29563.91503	17218.58355	8612.853462	19688.14749	23552.91704	24327.82862	16290.88306	58596.63421	44663.60585	42052.14734	34405.23915	69439.3914	35684.10975	29983.63346	26851.29244	34532.29742	35749.53195	31142.50561	32587.31117	31871.15215	20972.37607	30657.33555	20362.99553	34143.36556	14684.94727	34601.39306	36051.86809	35001.01093	32392.94407	26398.68082	41977.78891	36555.13813	62291.31349	35650.93762	35836.81292	29120.60188	40686.17671	33034.24081	28048.17955	28295.16016	30671.24402	40147.7754	24705.88618	32235.03974	26102.49497	35492.15961	13484.12392	35803.56948	28630.37225	30291.89508	30035.7683	15891.6847	44152.91753	34440.81211
339.86457	20836.39005	10857.34523	22643.31625	13596.70974	24033.30092	25982.58777	22607.55111	12150.49081	6832.09014	20718.62253	18793.03835	8915.024503	10712.12836	11187.89391	27990.93094	19970.60704	9503.627437	13177.80451	28040.00103	9459.321513	26718.01939	12128.83364	16802.6251	14136.153	20570.69903	14075.34772	20022.6309	27243.90593	15451.59137	29877.15986	10542.27157	22431.53038	23125.71491	15362.84967	20058.69304	14737.48154	19156.21437	17603.88191	18185.65868	14511.46464	17209.71976	13513.33835	28398.14109	15040.73269	20659.58083	13992.00838	11095.457	25708.82873	18682.26603	13258.37219	22204.64012	24002.16276	23521.88216	23150.26718	13633.91203	29462.34075	22483.74678	19053.92209	17110.44872	13139.52833	11784.02221	13758.43238	23883.42413	23703.14669	25229.55272	13647.11408	26617.75662	14827.0621	25246.43562	11534.40158	9867.773426	16781.82791	19151.41827	21709.82746	27757.2598	22487.68055	14665.4562	20459.5413	21715.21869	16437.70213	7830.021827	19827.50983	24479.86063	24554.0194	20271.6594	17349.00029	12565.7481	25587.2474	19373.10243	21245.72512	17480.93198	16412.32095	20562.24199	12285.12749	22317.20286	24564.65122	18862.79796	10804.13373	20660.57445	17709.53556	16275.69603	22860.3038	16092.25594	19938.84576	9677.63949	21020.11364	20532.29564	9040.719232	14411.7578	22639.92473	17728.69491	19632.00228	21266.80049	8162.957518	24856.33334	19949.41035	17499.68277	16447.25866	22162.26983	14112.78909	26520.11517	17287.03563	14020.86467	10567.02282	16958.86868	19140.34404	20631.52834	20692.87416	17862.02435	19270.30056	14393.50987	12816.53733	21828.2055	18061.69208	25306.22953	15321.27489	24363.45586	24528.43504	12756.27139	16542.55411	9853.994904	17137.02148	19072.4265	18486.71869	18243.54969	29042.56803	6494.584446	22267.16857	15908.27675	11677.70499	19853.6625	23992.81443	14017.37349	23349.50647	19357.51665	20744.27422	21830.9784	9546.387815	25016.59914	18557.68154	15582.29968	17948.56586	24445.77741	23578.68324	18427.74571	21331.77614	16860.5276	17800.84059	10278.25324	21398.17448
342.18659	26011.4671	14028.10612	8899.963213	13561.80744	26780.14807	11946.05231	24354.45081	6942.987803	11561.37885	48188.15376	26342.08976	36979.66202	16285.89856	22159.62842	12244.58408	22375.14624	15745.67001	9624.820928	10278.00895	9243.292307	24870.73626	12869.09375	16659.33895	22164.42518	25650.78412	8274.137285	25175.23404	19874.54882	17310.17888	14490.20264	13068.41753	33068.84482	26390.23468	14728.34075	15382.16702	15070.47302	18171.88884	14751.87033	27181.57463	22305.5461	11748.53085	14324.31611	19016.8503	13956.4008	25128.44198	11188.81556	11227.2896	18939.2298	38626.77979	14051.09372	24508.63912	11705.27964	37182.91984	16032.81034	34978.46512	42493.80219	23354.42329	10513.86532	13931.81584	15408.73669	14179.60009	15249.62722	23507.23865	13850.44558	7824.204053	9343.397271	18730.55515	16887.60423	25221.40504	14107.07357	13771.57122	22354.55997	19675.15703	26268.08133	9963.143429	12095.33161	6401.301115	18386.91955	26151.64573	21235.98584	6432.495014	19396.02457	11190.8707	14622.18332	23198.98361	11557.49683	13633.69184	21375.08156	28693.03385	24828.57966	12836.95797	12719.98139	19756.26837	8413.252871	26190.9204	7471.434641	26765.32741	5282.689749	24454.64568	12574.64831	13161.5755	26430.03704	9270.954557	9035.947397	9259.520951	24722.46977	26406.60995	15960.66462	12590.64838	23967.20554	16247.04259	18486.18043	6304.686962	8829.818937	33823.85301	25972.75981	17612.70616	16622.39719	16633.7934	13459.38832	24373.08868	13720.38533	15983.80216	14026.27187	16597.71304	25934.2913	27634.41593	17461.02058	11980.98441	15988.20837	19988.7627	11711.19938	25215.76308	17171.58867	12212.91259	13203.09824	23360.74758	21873.27237	12789.65194	18559.18372	14503.81947	12653.35564	24205.88598	7207.258839	8321.296518	8351.815279	12497.81973	28166.10343	11754.06779	43877.05707	10530.71135	15227.12811	6087.400632	24071.92282	13442.2194	17415.09129	17925.61781	10421.26501	18238.20764	28173.54465	8517.739125	18496.37751	16052.59911	23807.02638	9227.835695	8988.912956	8088.341245	15784.93842	13798.53113	25430.27382
